day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
8,145,27.826689,0.25606564,27.2,27.389999389648438,28.200000762939453,0.00920216,0.8100013732910156,1.3253749511658546,0.0,27.786146,,21.98737,,0,0.0,1,1224.4508,599.0,VIN1_F_ALT
14,9,27.777779,0.32317862,27.0,27.24000015258789,28.0,0.01163443,0.7599998474121108,1.2148896539491203,0.0,27.777779,,22.200003,,0,0.0,0,602.0378,593.0,VIN1_F_ALT
42,850,28.022614,0.4814892,26.0,27.600000381469727,29.200000762939453,0.017182166,1.6000003814697266,1.4719706822950716,0.0,27.92691,27.964443,,,0,0.0,0,877.5077,565.0,VIN1_F_ALT
43,5396,28.122646,0.099519715,27.8,28.0,28.200000762939453,0.0035387748,0.20000076293945312,0.03247610663708815,0.0,28.088745,28.141865,,,0,0.0,0,928.797,564.0,VIN1_F_ALT
44,223,27.948833,0.17640449,27.39,27.600000381469727,28.200000762939453,0.006311694,0.6000003814697266,0.8479648503149295,0.0,27.936787,,,,0,0.0,0,646.11304,563.0,VIN1_F_ALT
45,259,27.969112,0.07241424,27.8,27.799999237060547,28.0,0.002589079,0.20000076293945312,0.4303342895204987,0.0,27.969112,,,,0,0.0,0,599.9123,562.0,VIN1_F_ALT
46,2149,28.072592,0.10382768,27.8,28.0,28.200000762939453,0.0036985427,0.20000076293945312,0.09443136136991956,0.0,28.072474,,,,0,0.0,0,600.48267,561.0,VIN1_F_ALT
47,1461,28.06256,0.16847858,23.0,28.0,28.200000762939453,0.0060036783,0.20000076293945312,0.12124245367237263,0.0006844626967830253,28.06256,,25.0,,0,0.0,0,600.07465,560.0,VIN1_F_ALT
48,140,27.400928,0.14804663,27.2,27.200000762939453,27.600000381469727,0.0054029785,0.39999961853027344,1.086245633901015,0.0,27.400928,,,,0,0.0,0,599.88873,559.0,VIN1_F_ALT
49,1019,27.993326,0.13831271,27.6,27.799999237060547,28.200000762939453,0.0049409172,0.40000152587890625,0.5889795087871176,0.0,27.980417,28.0,,,0,0.0,0,646.215,558.0,VIN1_F_ALT
50,4303,27.989351,0.06435392,27.39,27.799999237060547,28.0,0.0022992287,0.20000076293945312,0.27570037833579986,0.0,28.002716,27.989433,25.25102,,0,0.0,0,1064.3236,557.0,VIN1_F_ALT
