day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
0,340,27.80353,0.9148977,21.6,27.600000381469727,28.200000762939453,0.03290581,0.6000003814697266,0.8710908504310382,0.023529411764705882,27.96,27.948147,24.266668,21.6,0,0.0,0,783.543,657.0,VIN3_F_ALT
1,768,28.003126,0.31822643,20.2,27.799999237060547,28.200000762939453,0.011363961,0.40000152587890625,0.5604304547159582,0.0013020833333333333,27.971796,28.030304,25.4,20.2,0,0.0,0,834.5334,656.0,VIN3_F_ALT
2,307,27.952444,0.18913032,26.2,27.799999237060547,28.200000762939453,0.006766146,0.40000152587890625,0.7346986991105748,0.0,27.92437,28.072725,26.099998,,0,0.0,0,712.87555,655.0,VIN3_F_ALT
3,21,28.076189,0.1338092,27.8,27.799999237060547,28.200000762939453,0.0047659315,0.40000152587890625,0.31449220128141064,0.0,,,,,0,0.0,0,600.3657,654.0,VIN3_F_ALT
5,796,27.976885,0.22061886,23.6,27.799999237060547,28.200000762939453,0.007885755,0.40000152587890625,0.7081677630865396,0.001256281407035176,27.917948,27.997715,26.333334,,0,0.0,0,844.3622,652.0,VIN3_F_ALT
6,25,28.096,0.11718975,27.8,28.0,28.200000762939453,0.0041710474,0.20000076293945312,0.167944147734173,0.0,28.072725,,,,0,0.0,0,607.968,651.0,VIN3_F_ALT
11,2,28.1,0.1414219,28.0,28.010000038146973,28.19000072479248,0.0050328076,0.1800006866455064,,0.0,,,24.8,,0,0.0,0,599.76,646.0,VIN3_F_ALT
12,182,28.098902,0.10245049,27.8,28.0,28.200000762939453,0.0036460673,0.20000076293945312,0.034072826312430166,0.0,28.096153,,25.8,,0,0.0,0,681.447,645.0,VIN3_F_ALT
14,753,28.04834,0.14911316,26.2,27.799999237060547,28.200000762939453,0.005316292,0.40000152587890625,0.3913345247331672,0.0,28.071741,28.059092,25.0,,0,0.0,0,816.8491,643.0,VIN3_F_ALT
15,114,28.04386,0.45370373,23.4,28.0,28.200000762939453,0.016178362,0.20000076293945312,0.2518532731848877,0.008771929824561403,27.896002,28.0625,25.933334,,0,0.0,0,727.6056,642.0,VIN3_F_ALT
